,product_id,avg_rating
2651,49089541,4.536144578313253
923,8490373,4.535714285714286
471,2249745,4.535714285714286
629,4688759,4.535714285714286
2617,48430140,4.535714285714286
1543,17474656,4.535211267605634
1472,16033028,4.535211267605634
2303,37792470,4.535087719298246
360,1036160,4.534883720930233
2532,46261180,4.534246575342466
261,618526,4.534101825168108
560,3683399,4.533333333333333
2822,51615378,4.533333333333333
938,8851126,4.533333333333333
302,756785,4.533333333333333
3124,55244349,4.533333333333333
2717,50317255,4.533333333333333
1447,15597935,4.533333333333333
882,8138271,4.533333333333333
2095,31621490,4.533333333333333
2812,51470901,4.532467532467533
3888,73091235,4.532258064516129
134,461038,4.5321428571428575
89,419326,4.532110091743119
3157,55719951,4.531914893617022
199,548534,4.53125
2629,48509229,4.53125
972,9862464,4.530612244897959
120,459152,4.53030303030303
1830,23291354,4.52991452991453
404,1536285,4.529411764705882
2740,50560418,4.529411764705882
3300,57694501,4.529411764705882
460,2119907,4.529411764705882
3024,54144031,4.529411764705882
1656,20357620,4.529411764705882
2981,53704413,4.528846153846154
1370,14524994,4.5285714285714285
3774,71674971,4.528301886792453
3266,57309569,4.528301886792453
1311,14033757,4.52808988764045
3031,54350617,4.527272727272727
77,416613,4.527045769764216
1736,21313534,4.526785714285714
1055,10719040,4.526315789473684
3353,58298176,4.526315789473684
2947,53254176,4.525773195876289
155,486766,4.525345622119816
2043,28733908,4.525252525252525
2251,35726908,4.524886877828054
3459,62206556,4.524590163934426
2876,52402442,4.523809523809524
124,459566,4.523809523809524
3171,55934345,4.523809523809524
2533,46462092,4.523809523809524
1607,19767845,4.523809523809524
3219,56515226,4.523076923076923
242,584802,4.5227272727272725
3676,69060449,4.5227272727272725
594,4191389,4.522222222222222
3732,71062304,4.521739130434782
631,4707367,4.521739130434782
3387,58736477,4.521472392638037
3715,70772235,4.521327014218009
839,7634857,4.52112676056338
340,899654,4.521111111111111
158,487532,4.52
3999,74247140,4.52
24,234886,4.519607843137255
630,4688897,4.518716577540107
1747,21416460,4.518518518518518
2088,31276832,4.518518518518518
538,3519947,4.518518518518518
94,426396,4.518324607329843
1238,12735027,4.518072289156627
266,642154,4.517647058823529
962,9799302,4.517241379310345
891,8157795,4.517241379310345
3924,73286990,4.516129032258065
987,10001355,4.516129032258065
2487,45100535,4.515759312320917
1293,13745119,4.5141242937853105
1605,19763559,4.513761467889908
2011,26708402,4.513513513513513
2507,45430926,4.512820512820513
926,8645787,4.512820512820513
2244,35580965,4.5125628140703515
1037,10680458,4.5125
2044,28736624,4.511811023622047
1705,20904905,4.511627906976744
3315,57912964,4.511627906976744
3434,59418162,4.511450381679389
1831,23292023,4.510948905109489
610,4340431,4.51063829787234
3646,68528166,4.51063829787234
159,491328,4.509803921568627
2362,41147065,4.509615384615385
1397,14934073,4.509090909090909
3202,56288980,4.508771929824562
3316,57967681,4.508771929824562
2857,52241344,4.508670520231214
3771,71656427,4.508196721311475
1490,16308170,4.507936507936508
282,702134,4.507604562737643
3340,58240250,4.507575757575758
1525,16919644,4.506912442396313
183,524227,4.5064935064935066
1980,26093257,4.50625
22,233157,4.504901960784314
855,7857797,4.504230118443316
1402,15013997,4.503042596348885
2867,52333193,4.5025641025641026
1713,21030723,4.5
1551,17605196,4.5
2563,47088265,4.5
587,4065031,4.5
3224,56575909,4.5
3741,71095046,4.5
3025,54181973,4.5
462,2121041,4.5
702,5866557,4.5
3231,56694005,4.5
3862,72798370,4.5
1443,15541681,4.5
3748,71149178,4.5
1611,19775193,4.5
2811,51470490,4.5
532,3281929,4.5
3443,59518944,4.5
3797,72036855,4.5
3683,69220054,4.5
3517,66251373,4.5
3640,68481090,4.5
2474,44820374,4.5
1435,15410431,4.5
3706,70720181,4.5
395,1533113,4.5
2387,41819516,4.5
3392,58890618,4.5
1036,10678416,4.5
2575,47361629,4.5
3813,72290186,4.5
2506,45410530,4.5
441,1995735,4.5
3736,71073358,4.5
2978,53650063,4.5
2381,41502230,4.5
2484,45048475,4.5
3693,70115294,4.5
1149,11516508,4.5
3632,68438022,4.5
3630,68418555,4.5
3414,59150358,4.5
2288,36995337,4.5
2801,51235942,4.5
2602,48161383,4.5
3688,69387401,4.5
2605,48251378,4.5
1805,22596017,4.5
2490,45125717,4.5
3619,68297085,4.5
2931,53035877,4.5
2609,48278979,4.5
1802,22481216,4.5
2644,48878735,4.5
2473,44809646,4.5
2312,38072358,4.5
3042,54395210,4.5
1160,11616101,4.5
3335,58186168,4.5
3587,67861239,4.5
799,7092227,4.5
4147,76216745,4.5
3567,67448076,4.5
2003,26487804,4.5
4098,75553081,4.5
4043,74631290,4.5
648,4738525,4.5
694,5849479,4.5
1899,24736190,4.5
1739,21327248,4.5
103,454834,4.5
3262,57269938,4.5
1271,13443480,4.5
2693,50064580,4.5
141,469404,4.5
814,7253209,4.5
2175,33307083,4.5
3097,54784316,4.5
3204,56306151,4.5
2183,33722520,4.5
1256,13329855,4.5
1242,12743831,4.5
2062,29248124,4.5
2042,28624284,4.5
3129,55349072,4.5
2066,29425483,4.5
4002,74285829,4.5
2037,28414681,4.5
3496,65104045,4.5
1252,13302966,4.5
3501,65410481,4.5
2732,50434531,4.5
3288,57650811,4.5
2737,50497876,4.5
169,502158,4.5
3552,67106618,4.5
2100,31823982,4.5
4028,74556962,4.5
2180,33573544,4.5
3293,57654514,4.5
3878,72891275,4.5
3914,73199681,4.5
4118,75763939,4.5
3601,68124460,4.5
755,6498249,4.5
682,5503587,4.5
1298,13804344,4.5
3543,66955489,4.5
1494,16398913,4.5
2827,51697953,4.5
2759,50592903,4.5
3049,54414922,4.5
3238,56799815,4.49820788530466
1847,23459272,4.497536945812808
7,126003,4.497023809523809
1031,10606661,4.496621621621622
2797,51133790,4.4961832061068705
219,556922,4.496124031007752
74,415071,4.4953271028037385
1308,13984365,4.491228070175438
61,385455,4.490990990990991
2467,44611291,4.489932885906041
3580,67709566,4.489795918367347
2501,45339109,4.489795918367347
3338,58215473,4.489686098654708
1936,25300127,4.48936170212766
1667,20475644,4.488888888888889
1261,13367716,4.488721804511278
2552,46757834,4.488372093023256
1512,16572969,4.488
64,405243,4.487478411053541
2224,35259667,4.486486486486487
72,415050,4.485714285714286
1409,15163759,4.485714285714286
1231,12618638,4.485714285714286
4,122012,4.485294117647059
3561,67262554,4.484848484848484
79,416911,4.484507042253521
1665,20425151,4.484375
1465,15849363,4.483870967741935
783,6909331,4.483870967741935
3705,70720171,4.483870967741935
3144,55540770,4.482758620689655
2670,49548043,4.482142857142857
268,643138,4.48172757475083
3067,54615754,4.481481481481482
2,104180,4.480836236933798
1850,23476288,4.480769230769231
2849,52087768,4.480637813211845
2799,51198977,4.480392156862745
2983,53716886,4.48
82,416985,4.48
2762,50604092,4.48
247,589301,4.48
234,575505,4.48
3639,68467585,4.479166666666667
1451,15647659,4.478260869565218
2570,47171757,4.478260869565218
4051,74847116,4.478260869565218
2309,37935420,4.478260869565218
4114,75696942,4.478260869565218
1122,11308022,4.478260869565218
228,566867,4.477310924369748
1081,10860173,4.477220956719818
1141,11446485,4.476923076923077
1637,20017816,4.476190476190476
2228,35278834,4.476190476190476
1785,22159161,4.476190476190476
1278,13572054,4.475757575757576
3109,54894940,4.475409836065574
4113,75666221,4.475
1947,25487999,4.474285714285714
65,405252,4.474278544542033
2235,35339655,4.474025974025974
2047,28927788,4.473684210526316
2219,34942635,4.473684210526316
78,416625,4.4727891156462585
941,8951185,4.472222222222222
363,1059170,4.472222222222222
1213,12404568,4.472222222222222
3077,54638603,4.471698113207547
830,7490967,4.470588235294118
1860,23556592,4.470588235294118
2476,44887514,4.470588235294118
868,8066832,4.470588235294118
280,691879,4.470588235294118
2464,44567597,4.470588235294118
233,575389,4.470588235294118
3169,55925516,4.470149253731344
2397,42194494,4.469827586206897
2803,51326736,4.469512195121951
135,461040,4.469090909090909
2515,45832107,4.468085106382978
3264,57306146,4.467889908256881
2414,43107185,4.4676668391101915
2928,52945747,4.4675
57,376848,4.466981132075472
1792,22336000,4.466666666666667
3409,59084364,4.466666666666667
217,556556,4.466666666666667
833,7518567,4.466666666666667
91,422516,4.466666666666667
2429,43921961,4.466666666666667
3420,59195378,4.465909090909091
2517,45842739,4.465648854961832
1743,21353546,4.465346534653466
3775,71883135,4.465201465201465
3786,71938293,4.4646464646464645
1289,13687106,4.464285714285714
3159,55780679,4.464285714285714
188,536240,4.464285714285714
663,4889751,4.463806970509383
151,485171,4.462962962962963
3136,55457074,4.462857142857143
1075,10793468,4.462686567164179
130,459840,4.461904761904762
431,1892025,4.461538461538462
4072,74964161,4.461538461538462
1679,20557588,4.461538461538462
4078,75186039,4.461538461538462
1567,17923513,4.461538461538462
1007,10126332,4.461538461538462
1327,14104437,4.461538461538462
2348,40348221,4.461538461538462
1431,15356062,4.461538461538462
426,1714729,4.461290322580645
3560,67262439,4.460580912863071
1522,16860936,4.4605263157894735
1044,10697849,4.46
3244,56885678,4.459552495697074
1483,16217071,4.457943925233645
2884,52487273,4.4576271186440675
1707,20919759,4.457516339869281
117,459077,4.457399103139013
487,2546979,4.457142857142857
653,4755347,4.457142857142857
2076,30676879,4.457142857142857
4097,75551911,4.45679012345679
375,1366463,4.45662100456621
3696,70373691,4.456521739130435
861,7986170,4.456264775413712
2702,50188485,4.456140350877193
81,416978,4.456140350877193
723,5986733,4.454545454545454
927,8646015,4.454545454545454
2839,51946843,4.454545454545454
3499,65410475,4.454545454545454
385,1502145,4.454545454545454
3104,54857317,4.454545454545454
3835,72537158,4.454545454545454
3985,73980687,4.454545454545454
3235,56742165,4.454545454545454
811,7240827,4.454545454545454
391,1524461,4.454081632653061
112,456521,4.453333333333333
3020,54056610,4.452316076294278
2451,44217261,4.451371571072319
3069,54616635,4.451219512195122
6,126000,4.4511627906976745
1479,16138710,4.450980392156863
661,4820975,4.450819672131147
206,550442,4.450549450549451
628,4688757,4.45
2616,48319361,4.45
3833,72521998,4.45
309,807381,4.45
1001,10020487,4.45
2977,53646230,4.449275362318841
383,1501727,4.448979591836735
149,483562,4.448453608247423
182,518679,4.448275862068965
1891,24489730,4.447368421052632
2420,43665335,4.447368421052632
3034,54360419,4.446629213483146
917,8398179,4.446327683615819
2383,41574489,4.4461910519951635
2000,26434415,4.445205479452055
1767,21741222,4.445026178010472
3045,54406065,4.444444444444445
909,8315056,4.444444444444445
2875,52400151,4.444444444444445
185,533630,4.444444444444445
8,126697,4.444444444444445
1174,11849226,4.444444444444445
2729,50425704,4.444444444444445
1204,12321426,4.444444444444445
4089,75453884,4.444444444444445
1528,16963971,4.444444444444445
859,7964489,4.444444444444445
345,931458,4.444444444444445
1286,13670608,4.444444444444445
698,5851483,4.444444444444445
2243,35533761,4.444444444444445
1459,15672319,4.444444444444445
2892,52588643,4.444444444444445
998,10003165,4.4423076923076925
1241,12743825,4.441860465116279
989,10001369,4.441860465116279
476,2301357,4.4411764705882355
1282,13604545,4.4411764705882355
80,416914,4.4409090909090905
1427,15335893,4.44
342,916764,4.44
801,7140249,4.439461883408072
4044,74737208,4.439024390243903
995,10001388,4.439024390243903
534,3311319,4.43859649122807
3037,54384395,4.4375
2427,43865002,4.4375
573,3819941,4.4375
2927,52889826,4.4375
1022,10539907,4.4363636363636365
314,816127,4.4363636363636365
2240,35460128,4.435897435897436
3279,57452525,4.434782608695652
494,2566051,4.434782608695652
2529,46193718,4.434782608695652
696,5849615,4.434210526315789
1297,13781962,4.433734939759036
1650,20241698,4.433333333333334
2778,50711490,4.433333333333334
1450,15647652,4.4324324324324325
114,457194,4.431818181818182
3927,73314682,4.431818181818182
967,9838905,4.430967741935484
1520,16738277,4.430769230769231
2091,31547651,4.430769230769231
237,575591,4.429411764705883
579,3972601,4.428571428571429
2127,32317296,4.428571428571429
3634,68444581,4.428571428571429
1602,19606295,4.428571428571429
1003,10062880,4.428571428571429
502,2688703,4.428571428571429
2178,33421701,4.428571428571429
918,8406093,4.428571428571429
42,356791,4.428571428571429
510,2901371,4.428571428571429
3886,72967700,4.428571428571429
1880,24255305,4.428571428571429
2568,47126562,4.428571428571429
708,5899299,4.428571428571429
2245,35597748,4.428571428571429
2488,45109349,4.428571428571429
84,417018,4.428571428571429
2600,48118056,4.428571428571429
1598,19561375,4.428571428571429
3802,72042710,4.428571428571429
1791,22281227,4.428571428571429
1068,10771274,4.428571428571429
2417,43351530,4.428571428571429
3660,68760491,4.428571428571429
439,1954207,4.428571428571429
2535,46563491,4.428402366863906
3036,54383925,4.426829268292683
210,554912,4.426706827309237
3945,73637020,4.425925925925926
1064,10762080,4.425531914893617
1588,19374087,4.425
4017,74496917,4.425
105,455526,4.424242424242424
2020,27910586,4.424242424242424
368,1081650,4.423076923076923
220,557163,4.423076923076923
725,5995255,4.422535211267606
1090,11104347,4.422535211267606
2658,49291897,4.4222222222222225
890,8157792,4.421875
1325,14084476,4.421052631578948
2674,49652338,4.421052631578948
1035,10673415,4.421052631578948
2328,38440074,4.421052631578948
1189,12090644,4.420792079207921
1710,20997533,4.419354838709677
2623,48483836,4.419354838709677
1127,11372225,4.419354838709677
734,6172235,4.419354838709677
1735,21310789,4.4186046511627906
2236,35344651,4.418181818181818
770,6711831,4.418079096045198
1493,16385902,4.418079096045198
1438,15445767,4.417910447761194
3344,58251883,4.417910447761194
2578,47452735,4.417582417582418
96,447634,4.417525773195877
2407,42645304,4.416666666666667
907,8314996,4.416666666666667
860,7975728,4.416666666666667
3063,54582176,4.416666666666667
1727,21190495,4.416666666666667
2021,27922157,4.416666666666667
2008,26689717,4.416666666666667
398,1534205,4.416666666666667
2802,51235948,4.416666666666667
1689,20624245,4.416666666666667
1952,25693431,4.416666666666667
3206,56309551,4.416666666666667
2924,52846433,4.416666666666667
782,6885293,4.415584415584416
590,4092401,4.415492957746479
180,515551,4.415204678362573
298,756761,4.414285714285715
3521,66530645,4.413881748071979
2557,46828889,4.413793103448276
3148,55584843,4.412322274881516
1186,12041791,4.411764705882353
3466,62715859,4.411764705882353
1185,12030322,4.411764705882353
1481,16161475,4.411764705882353
1681,20583267,4.411764705882353
1859,23556576,4.411764705882353
2479,44911333,4.411764705882353
3383,58671786,4.411764705882353
1744,21399140,4.411764705882353
1811,22828984,4.411764705882353
837,7614405,4.411214953271028
3186,56049649,4.410852713178294
1584,19336345,4.409836065573771
3237,56799621,4.409574468085107
1971,25965194,4.4094955489614245
1702,20867711,4.409090909090909
2164,33108554,4.409090909090909
531,3278949,4.409090909090909
468,2184775,4.409090909090909
3623,68357697,4.409090909090909
1315,14036047,4.409090909090909
2642,48738374,4.409090909090909
1766,21731970,4.409090909090909
1102,11213554,4.407407407407407
2343,39328685,4.407407407407407
3208,56313543,4.407407407407407
1235,12705678,4.407407407407407
1675,20549979,4.407407407407407
254,605223,4.407407407407407
3923,73280676,4.40625
1663,20424158,4.404761904761905
2421,43742273,4.404761904761905
3178,56025961,4.4036697247706424
771,6712433,4.4035087719298245
2237,35373097,4.4035087719298245
1139,11436297,4.4035087719298245
623,4539349,4.403225806451613
895,8163884,4.402597402597403
3426,59301695,4.402597402597403
1639,20076325,4.4
624,4586897,4.4
236,575519,4.4
2682,49729824,4.4
2170,33164951,4.4
3267,57309752,4.4
971,9857985,4.4
3563,67332796,4.4
166,502088,4.4
3284,57624790,4.4
555,3663329,4.4
1585,19351442,4.4
2046,28912009,4.4
2858,52244173,4.4
3118,55146278,4.4
4100,75557997,4.4
1660,20410431,4.4
3107,54889013,4.4
3312,57876590,4.4
753,6487641,4.4
809,7237635,4.4
44,359483,4.4
2692,50014370,4.4
2248,35722087,4.4
2295,37130119,4.4
586,4048605,4.4
3781,71897367,4.4
3777,71893664,4.4
703,5866569,4.4
322,824344,4.4
3768,71567079,4.4
3811,72221412,4.4
2478,44892063,4.4
2993,53827027,4.4
593,4169825,4.4
443,2010093,4.4
407,1602285,4.4
1893,24505347,4.4
2311,37946490,4.4
1524,16876822,4.4
504,2775643,4.398305084745763
2626,48492517,4.3979591836734695
1601,19606269,4.397590361445783
2305,37834745,4.397058823529412
2815,51511070,4.396825396825397
1938,25325318,4.396610169491526
3661,68769369,4.396551724137931
2584,47624195,4.396551724137931
599,4252075,4.39647577092511
2404,42564424,4.3963133640553
1917,24989503,4.39622641509434
4184,77718549,4.395833333333333
1328,14104450,4.395833333333333
3332,58151291,4.395833333333333
3494,65074378,4.39572192513369
2286,36909167,4.394736842105263
2378,41446843,4.394230769230769
2816,51518382,4.393939393939394
1807,22635666,4.392156862745098
3003,54002739,4.392156862745098
3602,68125744,4.391666666666667
2065,29396058,4.391304347826087
1421,15266469,4.389221556886228
3087,54710061,4.388059701492537
915,8387060,4.387755102040816
1374,14565127,4.387096774193548
1519,16718181,4.384831460674158
2410,42953815,4.384615384615385
754,6497395,4.384615384615385
3952,73682498,4.384615384615385
2058,29246309,4.384615384615385
2128,32317486,4.384615384615385
3255,57035168,4.384615384615385
2964,53582482,4.384615384615385
1150,11522917,4.384615384615385
2171,33232596,4.384615384615385
2218,34862764,4.384615384615385
2824,51640190,4.382978723404255
1118,11251951,4.382352941176471
681,5502417,4.38
1088,11078510,4.38
2400,42299204,4.379310344827586
235,575516,4.379310344827586
1638,20053400,4.378378378378378
459,2086067,4.378378378378378
1531,16966891,4.378378378378378
23,233212,4.378048780487805
922,8470266,4.376923076923077
5,125781,4.375176304654443
2031,28297375,4.375
1826,23285218,4.375
2370,41265405,4.375
1992,26315122,4.375
2955,53468229,4.375
4059,74890302,4.375
3305,57751841,4.375
73,415060,4.375
1367,14510413,4.375
2838,51939322,4.375
3012,54023388,4.375
3256,57051581,4.375
2323,38215482,4.373873873873874
33,311639,4.3734610123119015
2904,52695829,4.372093023255814
2699,50117543,4.371428571428571
2496,45209285,4.370967741935484
279,691755,4.370689655172414
56,375565,4.370497427101201
2045,28754687,4.37037037037037
1576,17967481,4.36969696969697
2868,52336074,4.369230769230769
3572,67520343,4.368421052631579
2654,49202762,4.368421052631579
645,4727509,4.368421052631579
1810,22828942,4.368421052631579
1806,22616559,4.368421052631579
85,418556,4.368421052631579
1400,14990454,4.367965367965368
2411,43017581,4.367647058823529
1171,11794382,4.367003367003367
213,556116,4.366666666666666
2548,46695756,4.365591397849462
2576,47420682,4.365079365079365
2551,46755511,4.364444444444445
1630,19991454,4.363636363636363
2697,50086320,4.363636363636363
3613,68242940,4.363636363636363
2681,49729661,4.363636363636363
212,556110,4.363636363636363
2406,42644889,4.363636363636363
3795,72014868,4.363636363636363
1312,14033974,4.363636363636363
2492,45132616,4.363636363636363
856,7921722,4.363636363636363
1491,16314108,4.363636363636363
556,3665301,4.36318407960199
2814,51510460,4.3624161073825505
240,582268,4.362264150943396
1717,21068237,4.361111111111111
2210,34557311,4.360655737704918
716,5950363,4.36
4093,75520677,4.357142857142857
1820,23171782,4.357142857142857
785,6919753,4.357142857142857
1159,11614069,4.357142857142857
2396,42192494,4.357142857142857
1446,15596190,4.357142857142857
1178,11872698,4.357142857142857
1120,11273506,4.354838709677419
1883,24348434,4.354838709677419
2622,48483174,4.354679802955665
2820,51593115,4.3546453546453545
49,360660,4.353191489361702
609,4333879,4.352941176470588
925,8608925,4.352941176470588
2285,36780619,4.352395672333849
3001,53978256,4.351351351351352
1746,21402325,4.35
1110,11239836,4.3497267759562845
3655,68621140,4.348837209302325
2023,27946536,4.3478260869565215
2331,38518662,4.3478260869565215
2636,48587009,4.3478260869565215
1556,17620717,4.3478260869565215
965,9825203,4.3478260869565215
2156,32933095,4.347560975609756
576,3922389,4.3468208092485545
2963,53562788,4.346153846153846
2618,48432507,4.346153846153846
312,813210,4.346153846153846
1496,16420605,4.346153846153846
1591,19408798,4.345454545454546
1839,23391453,4.345238095238095
139,465219,4.345132743362832
248,591960,4.345056065239551
4155,76309587,4.344827586206897
423,1690077,4.344827586206897
3746,71112874,4.34375
2566,47126547,4.34375
1198,12220615,4.34375
68,410704,4.34375
3416,59166004,4.3428571428571425
179,515550,4.342696629213483
194,544992,4.342281879194631
2310,37944329,4.342105263157895
1559,17686592,4.34065934065934
1957,25732951,4.340425531914893
104,455445,4.340182648401827
1020,10386686,4.34
346,931617,4.339805825242719
3108,54889765,4.339622641509434
3229,56612173,4.339622641509434
2024,27977454,4.338164251207729
1079,10849274,4.337748344370861
190,536965,4.336283185840708
1392,14868418,4.334753499695679
281,702132,4.3341013824884795
3861,72798141,4.333333333333333
3007,54016302,4.333333333333333
1500,16518032,4.333333333333333
2279,36623643,4.333333333333333
2271,36434333,4.333333333333333
2493,45151660,4.333333333333333
3845,72655301,4.333333333333333
3033,54353449,4.333333333333333
273,656324,4.333333333333333
3884,72954000,4.333333333333333
900,8275325,4.333333333333333
3578,67625043,4.333333333333333
1417,15239910,4.333333333333333
3582,67821208,4.333333333333333
3394,58913366,4.333333333333333
2304,37822610,4.333333333333333
3926,73309592,4.333333333333333
611,4345687,4.333333333333333
1128,11374712,4.333333333333333
3788,71948433,4.333333333333333
2413,43048676,4.333333333333333
2425,43813180,4.333333333333333
1018,10334523,4.333333333333333
3740,71092325,4.333333333333333
2653,49124120,4.333333333333333
870,8090713,4.333333333333333
1094,11191145,4.333333333333333
393,1530039,4.333333333333333
2514,45830277,4.333333333333333
2187,33748673,4.333333333333333
3896,73114723,4.333333333333333
1203,12275398,4.333333333333333
2101,31837271,4.333333333333333
1916,24969443,4.333333333333333
1462,15792427,4.333333333333333
3532,66730238,4.333333333333333
4019,74526984,4.333333333333333
3065,54585483,4.333333333333333
3291,57652438,4.333333333333333
3296,57657446,4.333333333333333
2092,31554262,4.333333333333333
937,8826583,4.333333333333333
2093,31563944,4.333333333333333
1645,20200140,4.333333333333333
551,3614507,4.333333333333333
2109,32038170,4.333333333333333
2110,32041253,4.333333333333333
1324,14078676,4.333333333333333
2122,32205118,4.333333333333333
812,7252155,4.333333333333333
3172,55960558,4.333333333333333
2302,37552451,4.330357142857143
2971,53639147,4.329268292682927
1586,19359126,4.328888888888889
530,3277475,4.328571428571428
1207,12357776,4.327868852459017
2256,35795143,4.327586206896552
2543,46650998,4.326530612244898
3937,73488819,4.324324324324325
679,5446101,4.324324324324325
2040,28571379,4.3238095238095235
3412,59130781,4.323529411764706
838,7634494,4.323529411764706
227,562585,4.323529411764706
914,8378816,4.323383084577115
137,463112,4.321739130434783
3958,73767444,4.321428571428571
3370,58473284,4.321212121212121
1581,19285345,4.32
2494,45163095,4.319634703196347
3751,71197069,4.318725099601593
1928,25198038,4.318181818181818
408,1605995,4.318181818181818
2546,46691906,4.318181818181818
278,691576,4.318181818181818
1987,26289675,4.3173076923076925
825,7383363,4.317241379310345
3593,67975846,4.317073170731708
2146,32829823,4.316666666666666
100,450192,4.315789473684211
1343,14261773,4.315789473684211
545,3549585,4.315789473684211
854,7855366,4.314285714285714
2841,51987865,4.314285714285714
4018,74500335,4.314285714285714
480,2416085,4.313725490196078
2377,41384708,4.3125
3462,62266000,4.3125
3070,54620003,4.3125
2690,49993511,4.3125
1267,13406653,4.3125
3666,68778598,4.3125
3947,73641065,4.3125
1016,10282851,4.3120567375886525
201,548536,4.311827956989247
2542,46645696,4.311688311688312
2785,50937043,4.311377245508982
836,7589409,4.311345646437995
485,2533165,4.310344827586207
804,7152321,4.310344827586207
1944,25451926,4.310344827586207
1849,23463787,4.310344827586207
2840,51971799,4.3088235294117645
2177,33360472,4.308411214953271
456,2067059,4.3076923076923075
3838,72556060,4.3076923076923075
1269,13407803,4.3076923076923075
4077,75075591,4.3076923076923075
3399,58958936,4.3076923076923075
2581,47507712,4.3076923076923075
70,414327,4.3076923076923075
1982,26138423,4.3076923076923075
1714,21035641,4.3076923076923075
3929,73317202,4.3076923076923075
277,689579,4.307086614173229
864,8018484,4.305555555555555
1169,11719645,4.305555555555555
3988,73992109,4.305084745762712
3076,54637084,4.303030303030303
1347,14293641,4.3017751479289945
1704,20884713,4.300556586270872
2139,32586832,4.3004291845493565
3804,72105035,4.3
1209,12379747,4.3
1243,12743837,4.3
1851,23482495,4.3
3395,58930785,4.3
2608,48274124,4.3
1109,11236009,4.297872340425532
1542,17473989,4.297297297297297
204,548549,4.296969696969697
2556,46824399,4.296296296296297
1179,11891181,4.296296296296297
1965,25922110,4.295454545454546
1358,14449573,4.295454545454546
1498,16458389,4.295081967213115
3378,58623988,4.294117647058823
2336,38762682,4.2926829268292686
1648,20204021,4.292
3341,58245791,4.291666666666667
2510,45597232,4.291666666666667
3194,56195676,4.290322580645161
2585,47624197,4.290322580645161
2388,42003599,4.285714285714286
2247,35620000,4.285714285714286
99,448543,4.285714285714286
1871,23839834,4.285714285714286
1270,13410814,4.285714285714286
3153,55661792,4.285714285714286
2545,46654807,4.285714285714286
370,1206387,4.285714285714286
2119,32198166,4.285714285714286
1229,12567651,4.285714285714286
348,950402,4.285714285714286
122,459521,4.285714285714286
1188,12083439,4.285714285714286
1816,23107340,4.285714285714286
2133,32408303,4.285714285714286
3555,67239490,4.285714285714286
1566,17919303,4.285714285714286
1434,15388586,4.285714285714286
1124,11353901,4.285714285714286
2495,45168294,4.285087719298246
2783,50817650,4.284090909090909
1437,15432912,4.283870967741936
1316,14039112,4.283018867924528
578,3953455,4.281767955801105
310,813200,4.28125
1644,20200132,4.28125
3870,72821318,4.28125
2466,44607240,4.280701754385965
585,4048581,4.28
1408,15132981,4.28
1906,24789224,4.28
2159,32974138,4.279141104294479
1368,14518091,4.278688524590164
2835,51845073,4.277777777777778
547,3597899,4.277777777777778
2607,48273751,4.277777777777778
255,606532,4.277777777777778
1765,21678888,4.277777777777778
3868,72820927,4.277777777777778
2448,44184322,4.277777777777778
131,459842,4.277777777777778
3417,59168467,4.27710843373494
806,7184855,4.27710843373494
1643,20199631,4.275862068965517
2896,52644664,4.275862068965517
2140,32591390,4.273809523809524
815,7296633,4.273809523809524
2217,34790708,4.273684210526316
3950,73681045,4.2727272727272725
1775,22023133,4.2727272727272725
2852,52107286,4.2727272727272725
3812,72284060,4.2727272727272725
2665,49411968,4.2727272727272725
1862,23556604,4.2727272727272725
2283,36733577,4.2727272727272725
1412,15216943,4.270588235294118
3060,54534507,4.27027027027027
3263,57287349,4.269230769230769
429,1760987,4.267441860465116
879,8122699,4.267379679144385
3877,72888793,4.266666666666667
845,7739073,4.265536723163842
140,467462,4.2631578947368425
719,5983423,4.2631578947368425
1762,21582145,4.2631578947368425
2352,40547505,4.2631578947368425
418,1680881,4.2631578947368425
2064,29339417,4.261904761904762
1990,26305965,4.261904761904762
1991,26314426,4.2611940298507465
1901,24783004,4.260869565217392
3766,71513880,4.260869565217392
2809,51436880,4.260869565217392
58,379462,4.260791366906475
834,7546725,4.260273972602739
1029,10593537,4.2592592592592595
1669,20498732,4.2592592592592595
209,554426,4.257085020242915
2998,53896395,4.256410256410256
464,2130371,4.254901960784314
1993,26334631,4.25
1466,15927481,4.25
1764,21615923,4.25
1452,15659038,4.25
3214,56406884,4.25
1205,12326573,4.25
55,373571,4.25
675,5193379,4.25
2755,50590607,4.25
1579,18005129,4.25
1342,14261761,4.25
942,8966443,4.25
931,8819213,4.25
787,6921787,4.25
933,8819725,4.25
1008,10126962,4.25
1629,19990101,4.25
477,2343087,4.25
2402,42333095,4.25
1114,11245618,4.25
3410,59085882,4.25
1087,11048947,4.25
444,2020929,4.25
1565,17915655,4.25
1157,11598981,4.25
2569,47133485,4.25
1168,11718677,4.25
1662,20422379,4.25
1387,14786776,4.25
2594,48056733,4.25
2606,48260148,4.25
3444,59548131,4.25
1043,10696650,4.25
1191,12108701,4.25
405,1582161,4.247058823529412
1218,12420809,4.244897959183674
214,556124,4.244565217391305
1949,25557326,4.2444444444444445
3147,55582245,4.243589743589744
3938,73510754,4.242424242424242
205,550106,4.242424242424242
2254,35735258,4.241379310344827
196,547563,4.241276171485543
843,7708661,4.24
76,416601,4.2388059701492535
3,116897,4.238095238095238
